"","mz","rt","ko15","ko16","ko18","ko19","ko21","ko22","wt15","wt16","wt18","wt19","wt21","wt22"
"364.2/3725.95","364.2","3725.95",24561.8925,233404.075,233045.034161162,31731.5741502358,240848.033695651,191364.793196639,371077.15,308697.815,177454.93074744,177257.639326728,32480.0789264805,31470.947774832
"365/2687.61","365","2687.61",12540961.989,13086927.332,12540961.989,9271145.72930541,12712650.6853799,10332286.713418,13169757.888,10032806.135,10230702.5660235,8939042.20244281,11554586.3827261,10797030.6245604
"365.1785/3392.62","365.1785","3392.62",24561.8925,24561.8925,383171.561561201,31731.5741502358,31522.196116867,29320.339761844,381820.099,455203.598,362795.830022188,308521.480297973,235680.419564575,31470.947774832
"366/2687.61","366","2687.61",2864111.74,2952706.017,2657719.104288,1998414.13617846,2718241.74869509,2303581.15818463,2914143.21,2259649.11,2287267.91361161,1984449.96647783,2485440.37363777,2310125.22128184
"366.1/2792.46","366.1","2792.46",652282.583,553363.19,798953.298051114,1056816.34772206,1209392.2926216,920432.540290908,722235.73,24561.8925,28034.2886971231,34700.8858726871,1072004.96799153,1133790.29723137
"366.141/2794.02","366.141","2794.02",24561.8925,24561.8925,26269.3921625295,31731.5741502358,31522.196116867,29320.339761844,24561.8925,532891.183,801755.345072371,1226639.26950087,32480.0789264805,31470.947774832
"366.202/3846.46","366.202","3846.46",24561.8925,24561.8925,445680.917961351,359373.845623229,360887.43815464,276002.953629317,24561.8925,24561.8925,28034.2886971231,449366.278921678,32480.0789264805,319366.295093732
"367.2/3529.55","367.2","3529.55",2734570.633,2693665.498,2626662.03776551,2089829.76237236,2063025.58648819,1907861.84760164,2784614.706,3238645.758,2766623.14933626,2418914.75770383,2191246.05162448,1944559.13945894
"368.2/3530.33","368.2","3530.33",841651.138,730786.342,680879.644221192,590818.922109368,566407.668734891,523041.872303186,866902.619,887056.302,727572.689206291,659374.792147138,577408.234655866,514515.499422919
"371.195/3637.53","371.195","3637.53",501808.198,378297.504,210144.329818369,31731.5741502358,31522.196116867,29320.339761844,529104.587,342909.702,28034.2886971231,34700.8858726871,32480.0789264805,31470.947774832
"372.2/3276.03","372.2","3276.03",24561.8925,5201100.804,4165520.2748723,3923852.18722393,3766294.51417474,2823853.99149103,24561.8925,3457744.207,4162397.74391376,4560463.11336598,4344759.03884321,3339820.07142588
"373.1905/3253.34","373.1905","3253.34",24561.8925,24561.8925,26269.3921625295,955654.638899075,903470.594297543,686531.812758024,24561.8925,24561.8925,28034.2886971231,1114731.5747062,1092203.39158243,850041.768976516
"376.187/3452.09","376.187","3452.09",185802.724,178779.587,26269.3921625295,123327.338728791,31522.196116867,105995.782912084,24561.8925,24561.8925,28034.2886971231,34700.8858726871,32480.0789264805,31470.947774832
"376.2/3722.04","376.2","3722.04",162499.44,219938.408,26269.3921625295,170496.695511086,181557.083630543,29320.339761844,24561.8925,322572.68,28034.2886971231,233507.779928529,162499.44,247737.912270838
"377.0385/3070.24","377.0385","3070.24",94719.827,125213.214,26269.3921625295,31731.5741502358,31522.196116867,79243.8592137001,92796.511,24561.8925,28034.2886971231,34700.8858726871,32480.0789264805,31470.947774832
"379.129/3333.93","379.129","3333.93",606273.861,1073198.75,26269.3921625295,31731.5741502358,1380535.49025361,1750840.5751601,798946.392,24561.8925,1337447.72219122,34700.8858726871,979326.998497368,31470.947774832
"380.1/3155.53","380.1","3155.53",24561.8925,1911798.731,1836972.82226137,2269517.99388136,2266203.88423912,3115466.89039811,1074832.193,1434540.754,1784431.55733524,2275684.26061576,1792011.45235398,2591583.09732569
"381/2684.48","381","2684.48",1822015.037,1040975.853,1126689.16319537,31731.5741502358,31522.196116867,29320.339761844,1853495.08,759658.188,1499075.20176868,34700.8858726871,32480.0789264805,31470.947774832
"381.105/3154.75","381.105","3154.75",24561.8925,412013.018,390887.800940268,504930.027054774,476584.63146877,475491.988707255,24561.8925,314270.578,392302.512554107,471159.590222666,399741.215079424,570775.260416271
"382.1035/3248.64","382.1035","3248.64",24561.8925,1242416.706,1160336.62001974,1220339.23642633,1086828.70151908,1446817.5464038,544489.262,1016638.705,28034.2886971231,34700.8858726871,32480.0789264805,1129769.47205981
"382.2/3787.77","382.2","3787.77",710639.895,580437.414,463615.005242325,31731.5741502358,407113.293225444,29320.339761844,102300.92,24561.8925,28034.2886971231,34700.8858726871,32480.0789264805,31470.947774832
"384.2305/3984.17","384.2305","3984.17",1085362.525,637047.82,1638805.46684213,31731.5741502358,31522.196116867,29320.339761844,196445.911,24561.8925,28034.2886971231,34700.8858726871,32480.0789264805,31470.947774832
"385.138/3179","385.138","3179",1137379.056,24561.8925,26269.3921625295,1166922.57171187,1125784.40803601,908393.809404047,24561.8925,1413865.618,28034.2886971231,1266567.10408428,1069649.92319188,31470.947774832
"386.115/3179","386.115","3179",24561.8925,269560.619,334156.518998219,31731.5741502358,31522.196116867,29320.339761844,345949.412,397554.793,28034.2886971231,34700.8858726871,32480.0789264805,310571.706525262
"386.1555/3170.4","386.1555","3170.4",325325.431,24561.8925,26269.3921625295,355560.864697618,31522.196116867,264494.680648321,24561.8925,24561.8925,28034.2886971231,343807.892143301,32480.0789264805,31470.947774832
"388.1/2681.35","388.1","2681.35",24561.8925,573448.716,26269.3921625295,31731.5741502358,31522.196116867,310873.512245455,702064.676,927688.106,692594.22875487,34700.8858726871,32480.0789264805,466530.027772448
"389.1965/3355.84","389.1965","3355.84",24561.8925,1140158.589,1078474.35664324,31731.5741502358,846159.785061456,865339.448796082,1231191.857,1357790.245,1095671.71174367,957717.077209103,858084.494152191,823155.197520419
"390.1925/3355.84","390.1925","3355.84",348186.255,335515.3,301666.993214181,242904.723294933,31522.196116867,259037.09845329,24561.8925,389364.847,318792.433742118,286939.924161134,257791.847776695,248002.250426037
"391.114/3628.93","391.114","3628.93",24561.8925,7039984.595,5276337.39907551,2794011.85449412,2771466.77729076,29320.339761844,24561.8925,5176181.16,28034.2886971231,34700.8858726871,32480.0789264805,5889612.38603103
"391.141/3623.45","391.141","3623.45",6899364.312,24561.8925,26269.3921625295,31731.5741502358,31522.196116867,4277433.00830102,9246372.59,24561.8925,6782103.11224702,34700.8858726871,3496488.08208534,31470.947774832
"392.114/3628.14","392.114","3628.14",24561.8925,1878963.448,26269.3921625295,31731.5741502358,31522.196116867,29320.339761844,2482519.829,1410152.64,28034.2886971231,34700.8858726871,32480.0789264805,1549164.53164115
"392.1365/3624.23","392.1365","3624.23",24561.8925,24561.8925,1423073.80151901,788230.829455413,727159.456169883,1161767.21692932,24561.8925,24561.8925,1809023.81051723,783306.927731908,32480.0789264805,31470.947774832
"393.163/3625.8","393.163","3625.8",24561.8925,24561.8925,292033.568584044,31731.5741502358,31522.196116867,237342.478006939,431680.535,304225.768,374807.420235044,34700.8858726871,32480.0789264805,295919.119158969
"395.2/3720.48","395.2","3720.48",24561.8925,421290.991,378913.466112167,31731.5741502358,187671.02782691,189561.545016032,24561.8925,702781.285,28034.2886971231,263275.241925792,32480.0789264805,200069.168228563
"395.2125/3711.09","395.2125","3711.09",420647.605,24561.8925,26269.3921625295,31731.5741502358,31522.196116867,29320.339761844,263984.712,24561.8925,262529.166594445,34700.8858726871,235001.312914601,31470.947774832
"396.196/3329.24","396.196","3329.24",212417.291,418476.316,26269.3921625295,1025913.33856982,478429.092276568,719886.664805443,289612.709,297155.836,489067.524826346,919104.229988521,350322.107772649,787468.503597215
"397.1735/3329.24","397.1735","3329.24",24561.8925,24561.8925,143185.088748923,271726.977235131,147081.03035789,194156.861689009,24561.8925,24561.8925,134869.785546847,34700.8858726871,32480.0789264805,235058.072000327
"398.2/3343.32","398.2","3343.32",24561.8925,2909672.143,2016640.25107689,1777843.36478635,1849905.48569032,1350090.21151208,24561.8925,2069349.492,1959338.65179053,2319319.808262,1881124.21838711,1520258.74448499
"398.3/4060.07","398.3","4060.07",302032.713,199444.345,26269.3921625295,73074.0203976047,129152.897281669,110628.536243302,24561.8925,24561.8925,28034.2886971231,34700.8858726871,32480.0789264805,31470.947774832
"399.1/2798.72","399.1","2798.72",517279.867,24561.8925,282400.624167598,448546.509183351,31522.196116867,29320.339761844,541969.995,103373.511,328499.2225658,34700.8858726871,32480.0789264805,168232.106099523
"400.1/2788.55","400.1","2788.55",24561.8925,229736.574,26269.3921625295,31731.5741502358,31522.196116867,29320.339761844,158828.073,187919.742,334661.937670559,428352.010297793,326848.811210868,31470.947774832
"400.2/3610.93","400.2","3610.93",24561.8925,24561.8925,26269.3921625295,15550217.3994822,8656701.12792251,6551903.79658594,24561.8925,24561.8925,13272118.8903001,15197085.0356957,9469153.60112303,6777411.04594428
"401.1/3329.24","401.1","3329.24",24561.8925,168282.885,257527.275774653,469331.287643692,263236.297267758,29320.339761844,24561.8925,24561.8925,28034.2886971231,34700.8858726871,32480.0789264805,364079.821947349
"401.2/3740.82","401.2","3740.82",24561.8925,701952.447,26269.3921625295,31731.5741502358,31522.196116867,29320.339761844,323630.511,3033005.558,4633552.57874169,34700.8858726871,32480.0789264805,31470.947774832
"401.2/3610.93","401.2","3610.93",24561.8925,24561.8925,26269.3921625295,31731.5741502358,2353835.65855393,1897931.83518206,24561.8925,24561.8925,28034.2886971231,4226063.19642005,2362751.78537092,1924323.61073596
"403.086/2949.74","403.086","2949.74",24561.8925,24561.8925,26269.3921625295,31731.5741502358,31522.196116867,103733.284188283,109363.013,85233.293,28034.2886971231,34700.8858726871,32480.0789264805,115149.763892817
"408.1025/2895.75","408.1025","2895.75",24561.8925,1036989.345,26269.3921625295,31731.5741502358,31522.196116867,29320.339761844,24561.8925,214166.177,28034.2886971231,253629.678632295,747611.983889941,31470.947774832
"408.1/3444.26","408.1","3444.26",464967.997,573379.773,26269.3921625295,301893.703933915,31522.196116867,29320.339761844,24561.8925,24561.8925,28034.2886971231,207669.896109639,32480.0789264805,31470.947774832
"408.2/3441.91","408.2","3441.91",108910.26,24561.8925,26269.3921625295,31731.5741502358,31522.196116867,276260.814265774,268866.145,24561.8925,857317.866072506,34700.8858726871,32480.0789264805,313946.960586584
"410.266/3939.57","410.266","3939.57",24561.8925,1319875.615,1470603.58912179,31731.5741502358,1155021.82977785,954272.237709152,24561.8925,24561.8925,255148.19184269,34700.8858726871,32480.0789264805,31470.947774832
"411.23/3934.88","411.23","3934.88",304741.632,426745.765,26269.3921625295,393786.216614635,31522.196116867,328676.783005249,24561.8925,24561.8925,28034.2886971231,34700.8858726871,32480.0789264805,31470.947774832
"412.2895/4110.15","412.2895","4110.15",3412993.599,24561.8925,1796108.5504367,847448.867019059,1002518.67433162,709956.347983972,486799.444,24561.8925,28034.2886971231,34700.8858726871,32480.0789264805,31470.947774832
"413.1/3625.8","413.1","3625.8",778922.184,855168.641,711256.524947278,155749.682247868,201396.248905874,391426.033408273,389790.514,24561.8925,28034.2886971231,221032.864230439,373818.925452107,424104.819897738
"413.295/4114.85","413.295","4114.85",991447.079,626592.407,26269.3921625295,31731.5741502358,296136.848574544,29320.339761844,24561.8925,24561.8925,28034.2886971231,34700.8858726871,32480.0789264805,31470.947774832
"414.1955/3061.63","414.1955","3061.63",252452.207,352227.449,26269.3921625295,31731.5741502358,31522.196116867,330568.846109161,784648.344,192081.84,295615.254056294,34700.8858726871,224013.429469737,820942.168520174
"416.1/2687.61","416.1","2687.61",439237.663,508248.314,26269.3921625295,31731.5741502358,31522.196116867,314198.920314969,470797.966,408736.973,368043.458201596,276830.280756749,32480.0789264805,307219.470868437
"421.0845/2797.15","421.0845","2797.15",156029.947,24561.8925,26269.3921625295,31731.5741502358,31522.196116867,29320.339761844,140031.229,24561.8925,105256.732728716,86412.5193965836,32480.0789264805,31470.947774832
"423.152/3254.12","423.152","3254.12",24561.8925,255168.616,227498.055857868,233435.140131743,246083.577418642,182475.430584937,24561.8925,24561.8925,28034.2886971231,34700.8858726871,32480.0789264805,31470.947774832
"424.2/3443.48","424.2","3443.48",24561.8925,24561.8925,1866982.91919193,1241557.70014869,1731251.45714141,700470.087873034,24561.8925,24561.8925,1909747.46954846,2207785.40039399,2045843.90934361,1069566.66157937
"425.202/3439.57","425.202","3439.57",24561.8925,24561.8925,26269.3921625295,268409.263987324,31522.196116867,29320.339761844,24561.8925,24561.8925,586228.926920346,34700.8858726871,573653.553100307,330876.407059263
"426.1/3017.03","426.1","3017.03",792979.176,843517.44,629942.086997723,365217.344834206,297039.130148504,144065.478916463,821819.408,919600.632,441556.679214325,418048.203835849,421133.120836793,304745.822021361
"426.2/3639.88","426.2","3639.88",24561.8925,24561.8925,26269.3921625295,13284735.4050981,8903775.2781982,7271161.18985523,24561.8925,11438600.296,12763638.926917,12583489.9175587,10143409.352162,6217747.44654131
"427.2/3623.45","427.2","3623.45",24561.8925,24561.8925,26269.3921625295,31731.5741502358,2380986.28817586,2093896.91098064,24561.8925,24561.8925,28034.2886971231,3470025.39442133,2923007.39141399,1785159.13942869
"429.2/3886.36","429.2","3886.36",580907.655,238723.331,614534.221062964,630496.703338493,1764143.25580922,1878452.70664442,775416.81,3609938.727,28034.2886971231,1724758.61896618,1635475.18232363,1856528.51298836
"430.1/2688.39","430.1","2688.39",1911680.018,2124743.955,2660716.65697723,3974168.09436308,3795422.8936922,3600148.05848461,2006604.232,1906550.559,2537150.41275941,3721138.90309524,3571131.58536103,3947259.9895555
"430.2/3886.36","430.2","3886.36",24561.8925,24561.8925,207225.994206513,31731.5741502358,569172.914862792,639896.570909937,246396.73,1173060.446,28034.2886971231,560051.890251467,559170.531011365,614357.127421129
"430.2/4071.03","430.2","4071.03",398260.315,278948.739,290724.706059448,31731.5741502358,31522.196116867,29320.339761844,24561.8925,24561.8925,28034.2886971231,34700.8858726871,32480.0789264805,31470.947774832
"431.105/2687.61","431.105","2687.61",559442.451,24561.8925,768760.93596026,1176300.10293513,1083534.89610077,1011432.89492243,589107.862,533617.455,688310.619316255,1069514.92588432,1108690.39649999,1181811.39391488
"433.193/3817.5","433.193","3817.5",487331.827,518192.119,26269.3921625295,31731.5741502358,485457.634626986,29320.339761844,747277.232,24561.8925,605075.025168583,34700.8858726871,632373.358886856,711353.193732693
"436.197/3625.01","436.197","3625.01",375812.224,24561.8925,26269.3921625295,31731.5741502358,31522.196116867,213787.522684073,383207.742,292975.825,334157.258914041,113585.015694958,179916.509608267,342107.189757288
"438.17/3449.74","438.17","3449.74",3472534.68,24561.8925,26269.3921625295,2588757.08259238,2674834.3550271,29320.339761844,3299908.92,24561.8925,3360666.02869315,34700.8858726871,32480.0789264805,31470.947774832
"438.3/4050.68","438.3","4050.68",1688005.87,886542.593,1039688.46144243,658162.409848018,31522.196116867,569965.153549791,167854.075,24561.8925,28034.2886971231,34700.8858726871,32480.0789264805,31470.947774832
"439.162/3451.3","439.162","3451.3",865853.723,875625.286,26269.3921625295,652563.894137645,31522.196116867,29320.339761844,812861,839774.954,28034.2886971231,747751.312294049,626990.535171805,31470.947774832
"439.3/4049.12","439.3","4049.12",543352.35,290968.556,26269.3921625295,222372.929088343,31522.196116867,29320.339761844,24561.8925,24561.8925,28034.2886971231,34700.8858726871,32480.0789264805,31470.947774832
"440.1775/3474","440.1775","3474",24561.8925,24561.8925,371117.570083725,31731.5741502358,31522.196116867,29320.339761844,452757.013,464760.713,28034.2886971231,391404.605208447,356649.861016986,326727.719231345
"444.1/2687.61","444.1","2687.61",24561.8925,304396.916,26269.3921625295,324227.449132313,275388.164755874,268685.253817163,24561.8925,238866.837,133426.972113603,34700.8858726871,233852.763792358,276691.132843889
"444.184/2898.88","444.184","2898.88",166816.818,130090.625,26269.3921625295,31731.5741502358,31522.196116867,29320.339761844,336163.214,24561.8925,28034.2886971231,34700.8858726871,231739.495770723,149273.410131869
"447.2/3870.71","447.2","3870.71",1440194.377,4874466.866,3991430.44573695,2904250.99847247,2264168.26938964,2221364.13522527,1142399.92,4602424.454,5020978.82033857,3010302.12724616,2828002.54110311,3274018.70833129
"448.2/3870.71","448.2","3870.71",480186.859,24561.8925,1211697.56422233,31731.5741502358,31522.196116867,706364.655104754,506906.856,1432046.086,1619536.25518809,34700.8858726871,32480.0789264805,1037161.46704485
"448.2/3440.35","448.2","3440.35",24561.8925,2336776.523,1442601.2506644,1518444.67224054,1300025.62019939,722145.466538377,24561.8925,1578863.861,1863310.42110417,1551639.46620276,1426031.58105116,973986.450729757
"449.2/3416.88","449.2","3416.88",24561.8925,24561.8925,26269.3921625295,31731.5741502358,424986.00874984,200772.728909211,24561.8925,24561.8925,28034.2886971231,484951.892207209,448416.740606378,308545.038832963
"452.1/3077.28","452.1","3077.28",2293581.69,1954888.436,1549283.07956985,1064811.10902441,993980.536616767,29320.339761844,2491178.837,2724873.815,28034.2886971231,34700.8858726871,1147476.0940653,887251.402311344
"454.1045/3293.24","454.1045","3293.24",12268923.92,10171632.072,8812547.82089597,5787893.5580295,6182835.67997868,4420561.59548166,12986144.64,24561.8925,28034.2886971231,34700.8858726871,32480.0789264805,6292562.90652731
"455.1125/3285.42","455.1125","3285.42",2991215.8,2443696.615,2096298.79884735,1402201.52177336,1218889.56171226,29320.339761844,3152523.48,24561.8925,28034.2886971231,34700.8858726871,32480.0789264805,31470.947774832
"455.133/3299.5","455.133","3299.5",24561.8925,24561.8925,26269.3921625295,31731.5741502358,31522.196116867,29320.339761844,24561.8925,2907910.083,28034.2886971231,34700.8858726871,1503724.61898679,1240723.12239557
"456.1435/3286.2","456.1435","3286.2",24561.8925,24561.8925,382913.161675116,266358.250958229,31522.196116867,206646.461920202,24561.8925,24561.8925,28034.2886971231,343899.650265589,32480.0789264805,31470.947774832
"456.1715/3301.85","456.1715","3301.85",24561.8925,24561.8925,26269.3921625295,31731.5741502358,262634.961452697,29320.339761844,24561.8925,527278.603,28034.2886971231,34700.8858726871,329068.139148293,290109.421212486
"458.2/3044.42","458.2","3044.42",347732.419,588548.105,26269.3921625295,307399.432611749,31522.196116867,369497.101094865,1742958.735,292667.214,536683.68837838,439998.299912673,451007.704054429,1609119.39937436
"459.2/3045.98","459.2","3045.98",24561.8925,24561.8925,26269.3921625295,31731.5741502358,31522.196116867,29320.339761844,687933.674,24561.8925,147309.278898728,34700.8858726871,87247.4714476005,529465.346452071
"461.2/3906.71","461.2","3906.71",24561.8925,379994.197,418216.104400685,31731.5741502358,31522.196116867,29320.339761844,24561.8925,24561.8925,28034.2886971231,334502.317642819,197417.704866912,352730.423674801
"462.2/3277.59","462.2","3277.59",24561.8925,24561.8925,26269.3921625295,960925.861406842,1173808.77384339,1133837.50022231,24561.8925,24561.8925,1032235.58557199,1170427.74620083,1063064.46778469,1049995.68502114
"463.182/3045.98","463.182","3045.98",224751.859,24561.8925,26269.3921625295,31731.5741502358,31522.196116867,247307.47157613,24561.8925,24561.8925,289676.15567029,34700.8858726871,282822.712565922,658301.922848506
"464.2/3466.95","464.2","3466.95",9624482.182,9579511.71,26269.3921625295,31731.5741502358,7421265.02821208,6938786.74152414,8298241.378,8508758.772,9990345.19814651,9108279.65377923,6855490.93362302,31470.947774832
"465.2/3466.17","465.2","3466.17",2655185.847,2583915.229,2271241.89819478,2162047.34949382,1925263.46132589,1838426.902571,2225149.452,2315741.416,2655185.847,2342303.19618762,1807731.00923367,1701340.86560556
"466.1/3479.47","466.1","3479.47",216196.925,165357.116,26269.3921625295,66915.6005357567,31522.196116867,29320.339761844,24561.8925,173603.62,28034.2886971231,34700.8858726871,32480.0789264805,31470.947774832
"466.2/3694.65","466.2","3694.65",3738130.266,3551395.169,3353564.18790102,3058499.69395501,3584498.52071823,3006730.37189687,1963051.96,3910388.16,3536731.94692136,3544178.22169239,3236568.77850539,3061242.5415744
"467.2/3694.65","467.2","3694.65",986922.616,1099746.423,920340.830634026,855438.741053663,950469.381825491,818897.056889391,533336.667,1042023.17,979143.811368856,963828.155720953,891829.526409899,898649.977838721
"468.2/3132.05","468.2","3132.05",254514.74,24561.8925,364898.195285412,31731.5741502358,386796.0901239,350083.675617376,24561.8925,296463.629,402841.090878517,34700.8858726871,341490.903337843,31470.947774832
"473.177/2931.74","473.177","2931.74",86935.956,498129.038,26269.3921625295,145502.465411023,31522.196116867,29320.339761844,24561.8925,24561.8925,28034.2886971231,34700.8858726871,32480.0789264805,31470.947774832
"474.104/3078.06","474.104","3078.06",262871.675,227134.373,26269.3921625295,31731.5741502358,31522.196116867,97606.3269995139,267902.633,276743.432,172846.244491865,34700.8858726871,32480.0789264805,31470.947774832
"476.1/3288.55","476.1","3288.55",24561.8925,501276.116,26269.3921625295,31731.5741502358,320944.140068091,282481.684811169,813616.895,472520.208,28034.2886971231,34700.8858726871,32480.0789264805,31470.947774832
"478.1/3157.09","478.1","3157.09",211280.647,347087.265,216056.106891323,31731.5741502358,262257.37748429,29320.339761844,330970.974,24561.8925,28034.2886971231,34700.8858726871,32480.0789264805,31470.947774832
"478.2/3625.01","478.2","3625.01",1369781.956,1224491.998,1812063.4214779,1639005.37171835,1766581.54466992,2102100.43224665,1870118.095,24561.8925,28034.2886971231,34700.8858726871,32480.0789264805,31470.947774832
"478.22/3628.14","478.22","3628.14",24561.8925,24561.8925,26269.3921625295,31731.5741502358,31522.196116867,29320.339761844,24561.8925,972088.795,2129669.78088046,1667722.87467354,32480.0789264805,1858411.93099287
"479.218/3623.45","479.218","3623.45",454970.089,24561.8925,610334.507406374,520936.349561611,31522.196116867,661946.540579478,620010.659,24561.8925,28034.2886971231,34700.8858726871,32480.0789264805,31470.947774832
"479.273/3632.06","479.273","3632.06",24561.8925,24561.8925,26269.3921625295,31731.5741502358,31522.196116867,29320.339761844,24561.8925,345749.19,715706.858072791,556027.753793781,647496.695699812,31470.947774832
"480.1595/3317.5","480.1595","3317.5",42230618.198,24561.8925,26269.3921625295,32080240.7105241,31344852.1827413,29320.339761844,43470430.437,45089228.949,28034.2886971231,34700.8858726871,32480.0789264805,26869443.4350441
"480.195/3322.98","480.195","3322.98",24561.8925,40615554.482,26269.3921625295,31731.5741502358,31522.196116867,26333030.8289538,24561.8925,24561.8925,40217327.474363,35191135.3737733,33703651.4325303,31470.947774832
"481.179/3324.54","481.179","3324.54",10921240.186,24561.8925,26269.3921625295,31731.5741502358,8162381.82878325,6871339.49551065,24561.8925,11492653.371,28034.2886971231,34700.8858726871,8768400.16385881,31470.947774832
"482.2/3606.24","482.2","3606.24",2000566.022,7566667.904,7605441.41293841,5799565.49157458,5982264.62268815,4372533.36519694,6653868.614,7207719.96,7399490.94631899,7446902.56078902,6122032.83089263,5246308.97623113
"483.2/3606.24","483.2","3606.24",1910356.151,2037483.181,1985115.27673929,1529088.10528667,1572870.46057677,1186183.41474512,1875261.185,1926872.193,1997911.76021252,1972422.03043623,1636228.48092881,1440509.2366418
"484.168/3623.45","484.168","3623.45",24561.8925,24561.8925,386394.104525579,31731.5741502358,309370.286847324,223168.957525724,24561.8925,24561.8925,28034.2886971231,34700.8858726871,32480.0789264805,31470.947774832
"484.1985/3605.45","484.1985","3605.45",369011.077,386938.141,26269.3921625295,305325.523191886,31522.196116867,29320.339761844,285351.852,362164.41,370892.651290455,369011.077,310258.708501742,31470.947774832
"486.156/3466.95","486.156","3466.95",300614.063,24561.8925,26269.3921625295,350690.416231708,31522.196116867,227973.13926101,24561.8925,252367.7,28034.2886971231,34700.8858726871,233396.550378459,31470.947774832
"486.194/2799.5","486.194","2799.5",24561.8925,24561.8925,229847.557495894,399790.135254081,31522.196116867,101801.642869264,24561.8925,75710.447,28034.2886971231,453578.134685064,201337.457406814,31470.947774832
"491.2/3392.62","491.2","3392.62",432037.001,332159.073,413868.000435182,432724.671667654,378360.715064141,445951.890473301,24561.8925,24561.8925,28034.2886971231,34700.8858726871,32480.0789264805,31470.947774832
"492.2/3664.14","492.2","3664.14",606211.915,598203.048,567315.910328218,432469.929134388,523075.110130119,499426.499769552,24561.8925,554774.054,554354.514522833,548724.981008561,495846.00129345,534999.596163456
"493.2/3672.75","493.2","3672.75",668974.062,24561.8925,519215.003191119,295794.04497246,347287.408047293,141956.707924929,24561.8925,175815.577,28034.2886971231,34700.8858726871,32480.0789264805,31470.947774832
"494.196/3430.96","494.196","3430.96",1529021.074,1125753.182,767786.446550289,31731.5741502358,530654.184488217,596625.424821709,1526066.444,1664767.015,773700.403795776,34700.8858726871,683521.850849918,31470.947774832
"494.2/3135.18","494.2","3135.18",484938.066,24561.8925,547315.49668545,484938.066,513945.309421308,524505.105953749,512972.533,24561.8925,439595.490544767,534029.101411836,32480.0789264805,648941.809303069
"495.213/3426.27","495.213","3426.27",438350.32,251722.425,26269.3921625295,31731.5741502358,31522.196116867,158843.289684915,433586.612,24561.8925,28034.2886971231,34700.8858726871,32480.0789264805,129386.329954478
"496.2/3380.1","496.2","3380.1",39936950.328,42070333.113,44110134.5552434,47160145.5344462,42894934.948087,28909579.4952005,43226701.681,39204399.701,45613834.2376596,50211556.7114203,42898389.9351461,40843886.22838
"497.2/3380.1","497.2","3380.1",10939308.402,11328466.649,11854068.3944889,12842697.0725826,11699399.9345386,7810906.30564095,11622740.767,10770418.005,12442708.7831323,13580006.3688962,11629837.1135338,10976945.4812998
"498.178/3359.76","498.178","3359.76",24561.8925,24561.8925,910251.511017702,932455.320213248,783048.098894513,29320.339761844,24561.8925,24561.8925,28034.2886971231,34700.8858726871,32480.0789264805,677281.029792148
"498.2/3395.75","498.2","3395.75",2137484.052,2123313.892,1596538.60953953,1724665.94494089,1717708.58741341,1707068.39787633,2332354.24,2070889.532,2477813.67951447,2896716.12965961,2485700.67294882,1590770.15490531
"499.1/3348.02","499.1","3348.02",24561.8925,24561.8925,143351.446964354,31731.5741502358,123786.131993143,78481.6655164278,24561.8925,24561.8925,28034.2886971231,34700.8858726871,32480.0789264805,31470.947774832
"499.189/3407.49","499.189","3407.49",230905.243,216300.193,26269.3921625295,31731.5741502358,192231.831638266,29320.339761844,251453.419,225829.201,28034.2886971231,288395.82921426,236516.15514485,31470.947774832
"499.215/3420.01","499.215","3420.01",24561.8925,24561.8925,203218.926454301,305444.149569442,31522.196116867,198190.461365764,24561.8925,24561.8925,219396.83561229,34700.8858726871,32480.0789264805,31470.947774832
"500.214/2800.28","500.214","2800.28",24561.8925,24561.8925,26269.3921625295,185132.692995294,31522.196116867,29320.339761844,214982.678,24561.8925,144923.973025436,190665.141529113,103818.110091336,31470.947774832
"502.103/3169.61","502.103","3169.61",16972821.72,15739987.308,13614805.2182731,10764835.9020703,10915374.8961131,29320.339761844,16450453.93,17052646.141,28034.2886971231,34700.8858726871,11629668.7537981,9138687.04176939
"503.103/3169.61","503.103","3169.61",4810844.094,4456402.123,3831678.79851595,3043716.51904456,3102620.29576606,2602551.43061761,4778155.418,4937143.639,28034.2886971231,34700.8858726871,32480.0789264805,2608633.49901144
"503.161/3171.18","503.161","3171.18",24561.8925,24561.8925,26269.3921625295,31731.5741502358,31522.196116867,29320.339761844,24561.8925,24561.8925,4140176.84559901,3522864.61741291,3298631.45123756,31470.947774832
"504.109/3254.12","504.109","3254.12",24561.8925,24561.8925,3969293.93357063,2697937.6738322,626412.771254569,1985791.44745254,5937698.266,24561.8925,28034.2886971231,34700.8858726871,32480.0789264805,31470.947774832
"504.167/3268.99","504.167","3268.99",24561.8925,24561.8925,26269.3921625295,31731.5741502358,2273096.77865277,29320.339761844,24561.8925,6314197.662,3689515.68026001,34700.8858726871,2590128.23481002,31470.947774832
"505.161/3268.99","505.161","3268.99",24561.8925,1430487.091,26269.3921625295,31731.5741502358,661024.107984597,566534.465398746,24561.8925,24561.8925,28034.2886971231,34700.8858726871,730619.140721069,31470.947774832
"505.191/3260.38","505.191","3260.38",1490180.443,24561.8925,26269.3921625295,31731.5741502358,31522.196116867,29320.339761844,24561.8925,1773914.644,1046619.30222045,899013.347756651,32480.0789264805,31470.947774832
